"Date"	"Area"	"Box"	"Chick_ID"	"Ring"	"Tarsus"	"Mass"	"Order"	"Treatment"	"Playback_ID"	"Group_size"	"Beg_rest"	"Jump_rest"	"Gape_rest"	"Look_rest"	"Shift_rest"	"Beg_play"	"Jump_play"	"Gape_play"	"Look_play"	"Shift_play"
"331"	2019-06-19	"VIC"	"VIC_2C"	"3 dot"	"DD65151"	18.9	14.4	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	1	0	0
"332"	2019-06-19	"VIC"	"VIC_2C"	"4 dot"	"DD65152"	19.6	14.6	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"333"	2019-06-19	"VIC"	"VIC_2C"	"1 line"	"DD65153"	19.2	14.6	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"334"	2019-06-19	"VIC"	"VIC_2C"	"1 cross"	"DD65154"	18.8	12.4	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"335"	2019-06-19	"VIC"	"VIC_2C"	"no dot"	"DC17198"	19.6	14.7	2	"Collared"	"c2"	6	0	0	0	0	0	0	0	0	0	0
"336"	2019-06-19	"VIC"	"VIC_2C"	"1 dot"	"DC17199"	19.4	14.3	2	"Collared"	"c2"	6	0	0	0	0	0	5	1	0	1	2
"337"	2019-06-19	"VIC"	"VIC_2C"	"3 dot"	"DD65151"	18.9	14.4	2	"Collared"	"c2"	6	0	0	0	0	0	0	0	0	0	0
"338"	2019-06-19	"VIC"	"VIC_2C"	"4 dot"	"DD65152"	19.6	14.6	2	"Collared"	"c2"	6	0	0	0	0	0	2	0	0	0	0
"339"	2019-06-19	"VIC"	"VIC_2C"	"1 line"	"DD65153"	19.2	14.6	2	"Collared"	"c2"	6	0	0	0	0	0	0	0	0	0	0
"340"	2019-06-19	"VIC"	"VIC_2C"	"1 cross"	"DD65154"	18.8	12.4	2	"Collared"	"c2"	6	0	0	0	0	0	0	0	0	0	0
"341"	2019-06-19	"WAT"	"WAT_C6"	"no dot"	"DD65155"	19.5	15	1	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"342"	2019-06-19	"WAT"	"WAT_C6"	"1 dot"	"DD65156"	20.4	16.2	1	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"343"	2019-06-19	"WAT"	"WAT_C6"	"2 dot"	"DD65157"	19.8	14.8	1	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"344"	2019-06-19	"WAT"	"WAT_C6"	"3 dot"	"DD65158"	20.2	14.8	1	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"345"	2019-06-19	"WAT"	"WAT_C6"	"4 dot"	"DD65159"	19	14.5	1	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"346"	2019-06-19	"WAT"	"WAT_C6"	"1 line"	"DD65160"	20	14.5	1	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"347"	2019-06-19	"WAT"	"WAT_C6"	"no dot"	"DD65155"	19.5	15	2	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"348"	2019-06-19	"WAT"	"WAT_C6"	"1 dot"	"DD65156"	20.4	16.2	2	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"349"	2019-06-19	"WAT"	"WAT_C6"	"2 dot"	"DD65157"	19.8	14.8	2	"Pied"	"p6"	6	0	0	0	0	0	6	0	0	0	0
"350"	2019-06-19	"WAT"	"WAT_C6"	"3 dot"	"DD65158"	20.2	14.8	2	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"351"	2019-06-19	"WAT"	"WAT_C6"	"4 dot"	"DD65159"	19	14.5	2	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"352"	2019-06-19	"WAT"	"WAT_C6"	"1 line"	"DD65160"	20	14.5	2	"Pied"	"p6"	6	0	0	0	0	0	4	0	0	2	0
"353"	2019-06-19	"RAL"	"RAL_M13"	"no dot"	"DC17849"	19.4	13.8	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	0	0
"354"	2019-06-19	"RAL"	"RAL_M13"	"1 dot"	"DC17851"	19.4	14.6	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	0	0
"355"	2019-06-19	"RAL"	"RAL_M13"	"2 dot"	"DC17852"	18.9	14.8	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	0	0
"356"	2019-06-19	"RAL"	"RAL_M13"	"3 dot"	"DC17853"	19.6	13.4	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	0	0
"357"	2019-06-19	"RAL"	"RAL_M13"	"4 dot"	"DC17854"	19.4	15	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	1	0
"358"	2019-06-19	"RAL"	"RAL_M13"	"1 line"	"DC17855"	19.3	14.2	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	0	0
"359"	2019-06-19	"RAL"	"RAL_M13"	"1 cross"	"DC17856b"	19.3	14.2	1	"Pied"	"p8"	7	0	0	0	0	0	0	0	0	0	0
"360"	2019-06-19	"RAL"	"RAL_M13"	"no dot"	"DC17849"	19.4	13.8	2	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"361"	2019-06-19	"RAL"	"RAL_M13"	"1 dot"	"DC17851"	19.4	14.6	2	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"362"	2019-06-19	"RAL"	"RAL_M13"	"2 dot"	"DC17852"	18.9	14.8	2	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"363"	2019-06-19	"RAL"	"RAL_M13"	"3 dot"	"DC17853"	19.6	13.4	2	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"364"	2019-06-19	"RAL"	"RAL_M13"	"4 dot"	"DC17854"	19.4	15	2	"Collared"	"c3"	7	0	0	0	1	0	0	0	0	0	0
"365"	2019-06-19	"RAL"	"RAL_M13"	"1 line"	"DC17855"	19.3	14.2	2	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"366"	2019-06-19	"RAL"	"RAL_M13"	"1 cross"	"DC17856b"	19.3	14.2	2	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"367"	2019-06-19	"RAL"	"RAL_C9"	"no dot"	"DD65000"	18.8	15	1	"Collared"	"c8"	5	0	0	0	0	0	0	0	0	0	0
"368"	2019-06-19	"RAL"	"RAL_C9"	"1 dot"	"DD65001"	18.5	14	1	"Collared"	"c8"	5	0	0	0	0	0	5	0	0	0	0
"369"	2019-06-19	"RAL"	"RAL_C9"	"2 dot"	"DD65002"	19	14.9	1	"Collared"	"c8"	5	0	0	0	0	0	0	0	0	0	0
"370"	2019-06-19	"RAL"	"RAL_C9"	"3 dot"	"DD65003"	18.9	14.9	1	"Collared"	"c8"	5	0	0	0	0	0	0	0	0	0	0
"371"	2019-06-19	"RAL"	"RAL_C9"	"1 line"	"DD65004"	19.3	14.4	1	"Collared"	"c8"	5	0	0	0	0	0	9	1	0	1	0
"372"	2019-06-19	"RAL"	"RAL_C9"	"no dot"	"DD65000"	18.8	15	2	"Pied"	"p7"	5	6	0	0	0	0	0	0	0	0	0
"373"	2019-06-19	"RAL"	"RAL_C9"	"1 dot"	"DD65001"	18.5	14	2	"Pied"	"p7"	5	17	0	0	0	0	0	0	0	0	0
"374"	2019-06-19	"RAL"	"RAL_C9"	"2 dot"	"DD65002"	19	14.9	2	"Pied"	"p7"	5	0	0	0	1	0	0	0	0	0	0
"375"	2019-06-19	"RAL"	"RAL_C9"	"3 dot"	"DD65003"	18.9	14.9	2	"Pied"	"p7"	5	0	0	0	0	0	0	0	0	0	0
"376"	2019-06-19	"RAL"	"RAL_C9"	"1 line"	"DD65004"	19.3	14.4	2	"Pied"	"p7"	5	30	3	0	2	0	22	3	0	2	0
"377"	2019-06-20	"VIC"	"VIC_13"	"no dot"	"DD65186"	18.9	15	1	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"378"	2019-06-20	"VIC"	"VIC_13"	"1 dot"	"DD65187"	19.4	14.8	1	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"379"	2019-06-20	"VIC"	"VIC_13"	"2 dot"	"DD65188"	20.2	15.4	1	"Pied"	"p6"	6	0	0	0	0	0	3	0	0	0	0
"380"	2019-06-20	"VIC"	"VIC_13"	"3 dot"	"DD65189"	18.4	11.4	1	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"381"	2019-06-20	"VIC"	"VIC_13"	"4 dot"	"DD65190"	19.3	15	1	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"382"	2019-06-20	"VIC"	"VIC_13"	"1 line"	"DD65191"	18.9	14.9	1	"Pied"	"p6"	6	0	0	0	0	0	0	0	0	0	0
"383"	2019-06-20	"VIC"	"VIC_13"	"no dot"	"DD65186"	18.9	15	2	"Collared"	"c7"	6	0	0	0	0	0	0	0	0	0	0
"384"	2019-06-20	"VIC"	"VIC_13"	"1 dot"	"DD65187"	19.4	14.8	2	"Collared"	"c7"	6	0	0	0	0	0	0	0	0	0	0
"385"	2019-06-20	"VIC"	"VIC_13"	"2 dot"	"DD65188"	20.2	15.4	2	"Collared"	"c7"	6	0	0	0	0	0	13	0	0	0	0
"386"	2019-06-20	"VIC"	"VIC_13"	"3 dot"	"DD65189"	18.4	11.4	2	"Collared"	"c7"	6	0	0	0	0	0	0	0	0	0	0
"387"	2019-06-20	"VIC"	"VIC_13"	"4 dot"	"DD65190"	19.3	15	2	"Collared"	"c7"	6	0	0	0	0	0	0	0	0	0	0
"388"	2019-06-20	"VIC"	"VIC_13"	"1 line"	"DD65191"	18.9	14.9	2	"Collared"	"c7"	6	0	0	0	0	0	0	0	0	0	0
"389"	2019-06-20	"VIC"	"VIC_62"	"no dot"	"DD65018"	19.6	13.1	1	"Collared"	"c1"	3	0	0	0	0	0	1	0	0	0	0
"390"	2019-06-20	"VIC"	"VIC_62"	"1 dot"	"DD65019"	19.3	14.3	1	"Collared"	"c1"	3	0	0	0	0	0	0	0	0	0	0
"391"	2019-06-20	"VIC"	"VIC_62"	"2 dot"	"DD65020"	19.5	13.1	1	"Collared"	"c1"	3	0	0	0	0	0	0	0	0	0	0
"392"	2019-06-20	"VIC"	"VIC_62"	"no dot"	"DD65018"	19.6	13.1	2	"Pied"	"p10"	3	0	0	0	0	0	5	0	0	0	0
"393"	2019-06-20	"VIC"	"VIC_62"	"1 dot"	"DD65019"	19.3	14.3	2	"Pied"	"p10"	3	0	0	0	0	0	0	0	0	0	0
"394"	2019-06-20	"VIC"	"VIC_62"	"2 dot"	"DD65020"	19.5	13.1	2	"Pied"	"p10"	3	0	0	0	0	0	0	0	0	0	0
"395"	2019-06-20	"WAT"	"WAT_D1"	"no dot"	"DD65192"	19.6	15.6	1	"Pied"	"p2"	5	26	0	0	1	4	0	0	0	1	0
"396"	2019-06-20	"WAT"	"WAT_D1"	"1 dot"	"DD65193"	19.6	15.5	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"397"	2019-06-20	"WAT"	"WAT_D1"	"2 dot"	"DD65194"	19.8	15.5	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"398"	2019-06-20	"WAT"	"WAT_D1"	"3 dot"	"DD65195"	19.7	15.3	1	"Pied"	"p2"	5	0	0	1	2	0	7	0	0	1	0
"399"	2019-06-20	"WAT"	"WAT_D1"	"1 line"	"DD65196"	19.8	15	1	"Pied"	"p2"	5	0	0	0	1	3	0	0	1	1	0
"400"	2019-06-20	"WAT"	"WAT_D1"	"no dot"	"DD65192"	19.6	15.6	2	"Collared"	"c8"	5	1	0	0	2	0	0	0	0	2	0
"401"	2019-06-20	"WAT"	"WAT_D1"	"1 dot"	"DD65193"	19.6	15.5	2	"Collared"	"c8"	5	0	0	0	0	0	0	0	0	0	0
"402"	2019-06-20	"WAT"	"WAT_D1"	"2 dot"	"DD65194"	19.8	15.5	2	"Collared"	"c8"	5	0	0	0	0	0	0	0	0	0	0
"403"	2019-06-20	"WAT"	"WAT_D1"	"3 dot"	"DD65195"	19.7	15.3	2	"Collared"	"c8"	5	23	0	0	1	0	22	0	0	2	0
"404"	2019-06-20	"WAT"	"WAT_D1"	"1 line"	"DD65196"	19.8	15	2	"Collared"	"c8"	5	0	0	0	3	0	0	0	0	0	5
"405"	2019-06-20	"LHU"	"LHU_31"	"no dot"	"DD65079"	21	16.5	1	"Collared"	"c6"	6	0	0	0	0	0	2	1	1	2	0
"406"	2019-06-20	"LHU"	"LHU_31"	"1 dot"	"DD65080"	20.4	15.2	1	"Collared"	"c6"	6	0	0	0	0	0	3	0	0	4	4
"407"	2019-06-20	"LHU"	"LHU_31"	"2 dot"	"DD65081"	21	15.7	1	"Collared"	"c6"	6	0	0	0	0	0	1	1	2	2	0
"408"	2019-06-20	"LHU"	"LHU_31"	"1 line b/f"	"DD65084"	20.1	14.7	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	0	0
"409"	2019-06-20	"LHU"	"LHU_31"	"1 line r/l"	"DD65085"	20.6	14.7	1	"Collared"	"c6"	6	0	0	0	0	0	2	1	0	1	0
"410"	2019-06-20	"LHU"	"LHU_31"	"1 cross"	"DD65086"	20.7	15.4	1	"Collared"	"c6"	6	0	0	0	0	0	5	2	1	1	0
"411"	2019-06-20	"LHU"	"LHU_31"	"no dot"	"DD65079"	21	16.5	2	"Pied"	"p3"	6	24	2	0	4	0	26	1	0	3	0
"412"	2019-06-20	"LHU"	"LHU_31"	"1 dot"	"DD65080"	20.4	15.2	2	"Pied"	"p3"	6	11	0	0	4	0	22	0	0	2	1
"413"	2019-06-20	"LHU"	"LHU_31"	"2 dot"	"DD65081"	21	15.7	2	"Pied"	"p3"	6	5	0	0	2	0	1	0	0	1	0
"414"	2019-06-20	"LHU"	"LHU_31"	"1 line b/f"	"DD65084"	20.1	14.7	2	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"415"	2019-06-20	"LHU"	"LHU_31"	"1 line r/l"	"DD65085"	20.6	14.7	2	"Pied"	"p3"	6	6	0	0	0	0	0	0	0	0	0
"416"	2019-06-20	"LHU"	"LHU_31"	"1 cross"	"DD65086"	20.7	15.4	2	"Pied"	"p3"	6	16	3	0	4	0	32	0	0	2	0
"417"	2019-06-21	"HAL"	"HAL_20"	"no dot"	"DD65043"	19.4	14.7	1	"Pied"	"p5"	2	0	0	0	0	0	0	0	0	0	0
"418"	2019-06-21	"HAL"	"HAL_20"	"1 dot"	"DD65049"	19.2	14	1	"Pied"	"p5"	2	0	0	0	0	0	0	0	0	0	0
"419"	2019-06-21	"HAL"	"HAL_20"	"no dot"	"DD65043"	19.4	14.7	2	"Collared"	"c2"	2	0	0	0	0	0	0	0	0	0	0
"420"	2019-06-21	"HAL"	"HAL_20"	"1 dot"	"DD65049"	19.2	14	2	"Collared"	"c2"	2	0	0	0	0	0	0	0	0	0	0
"421"	2019-06-21	"BOR"	"BOR_A12"	"no dot"	"DD65265"	19.6	13.4	1	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"422"	2019-06-21	"BOR"	"BOR_A12"	"1 dot"	"DD65266"	19.6	12.9	1	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"423"	2019-06-21	"BOR"	"BOR_A12"	"2 dot"	"DD65267"	19.4	12.2	1	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"424"	2019-06-21	"BOR"	"BOR_A12"	"3 dot"	"DD65268"	19.8	13.2	1	"Collared"	"c3"	7	0	0	0	0	0	1	0	0	1	0
"425"	2019-06-21	"BOR"	"BOR_A12"	"4 dot"	"DD65269"	19.8	13.5	1	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	1	0
"426"	2019-06-21	"BOR"	"BOR_A12"	"1 line"	"DD65270"	18.8	12.7	1	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	0
"427"	2019-06-21	"BOR"	"BOR_A12"	"1 cross"	"DD65271"	19.7	12.8	1	"Collared"	"c3"	7	0	0	0	0	0	0	0	0	0	4
"428"	2019-06-21	"BOR"	"BOR_A12"	"no dot"	"DD65265"	19.6	13.4	2	"Pied"	"p7"	7	0	0	0	0	0	0	0	0	0	0
"429"	2019-06-21	"BOR"	"BOR_A12"	"1 dot"	"DD65266"	19.6	12.9	2	"Pied"	"p7"	7	0	0	0	0	0	0	1	1	0	0
"430"	2019-06-21	"BOR"	"BOR_A12"	"2 dot"	"DD65267"	19.4	12.2	2	"Pied"	"p7"	7	0	0	0	0	0	0	0	1	2	0
"431"	2019-06-21	"BOR"	"BOR_A12"	"3 dot"	"DD65268"	19.8	13.2	2	"Pied"	"p7"	7	0	0	0	0	0	2	1	4	2	0
"432"	2019-06-21	"BOR"	"BOR_A12"	"4 dot"	"DD65269"	19.8	13.5	2	"Pied"	"p7"	7	0	0	0	0	0	0	0	0	0	0
"433"	2019-06-21	"BOR"	"BOR_A12"	"1 line"	"DD65270"	18.8	12.7	2	"Pied"	"p7"	7	0	0	0	0	0	0	0	0	0	0
"434"	2019-06-21	"BOR"	"BOR_A12"	"1 cross"	"DD65271"	19.7	12.8	2	"Pied"	"p7"	7	4	0	0	2	7	26	0	0	1	8
"435"	2019-06-21	"BOR"	"BOR_21"	"no dot"	"DC17580"	16.8	9.2	1	"Pied"	"p8"	5	0	0	0	0	0	0	0	1	0	0
"436"	2019-06-21	"BOR"	"BOR_21"	"1 dot"	"DC17581"	19.7	13.8	1	"Pied"	"p8"	5	0	0	0	0	0	0	0	0	0	0
"437"	2019-06-21	"BOR"	"BOR_21"	"2 dot"	"DC17582"	19.3	15	1	"Pied"	"p8"	5	0	0	0	0	0	0	0	0	0	0
"438"	2019-06-21	"BOR"	"BOR_21"	"3 dot"	"DC17583"	19.4	13.5	1	"Pied"	"p8"	5	0	0	0	0	0	0	0	0	0	0
"439"	2019-06-21	"BOR"	"BOR_21"	"1 line"	"DC17584"	19.6	14.3	1	"Pied"	"p8"	5	0	0	0	0	0	0	0	0	0	0
"440"	2019-06-21	"BOR"	"BOR_21"	"no dot"	"DC17580"	16.8	9.2	2	"Collared"	"c7"	5	0	0	0	1	0	18	1	0	1	0
"441"	2019-06-21	"BOR"	"BOR_21"	"1 dot"	"DC17581"	19.7	13.8	2	"Collared"	"c7"	5	0	0	0	0	0	0	0	0	0	0
"442"	2019-06-21	"BOR"	"BOR_21"	"2 dot"	"DC17582"	19.3	15	2	"Collared"	"c7"	5	0	0	0	0	0	39	0	0	1	1
"443"	2019-06-21	"BOR"	"BOR_21"	"3 dot"	"DC17583"	19.4	13.5	2	"Collared"	"c7"	5	0	0	0	0	0	0	0	0	0	0
"444"	2019-06-21	"BOR"	"BOR_21"	"1 line"	"DC17584"	19.6	14.3	2	"Collared"	"c7"	5	0	0	0	0	0	0	0	1	0	0
